"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome","M7_predL","M7_predR","M7_pACC","left_REL","right_REL","target_trial","chose_REL","M7_pREL"
"standard prompt","gpt-4-0125-preview",55,16,99,2,6,6,2,0,1,0,0,0,0,0.817393424753341,0.182606575246659,0.817393424753341,0,1,1,0,0.182606575246659
"standard prompt","gpt-4-0125-preview",55,17,99,2,7,7,2,0,1,0,0,0,0,0.998347661706209,0.00165233829379122,0.998347661706209,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",55,18,99,3,4,3,4,1,1,0,0,0,0,0.0457288445128116,0.954271155487188,0.954271155487188,0,1,1,1,0.954271155487188
"standard prompt","gpt-4-0125-preview",55,19,99,3,5,3,5,1,1,0,0,0,0,0.0430795894723393,0.956920410527661,0.956920410527661,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",55,20,99,3,6,3,6,1,1,0,0,0,0,0.0575957462447448,0.942404253755255,0.942404253755255,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",55,21,99,3,7,3,7,1,1,0,0,0,0,0.000452572820728767,0.999547427179271,0.999547427179271,0,1,1,1,0.999547427179271
"standard prompt","gpt-4-0125-preview",55,22,99,4,5,4,5,0,0,0,0,0,0,0.637706205586657,0.362293794413343,0.362293794413343,1,0,1,1,0.637706205586657
"standard prompt","gpt-4-0125-preview",55,23,99,4,6,6,4,0,1,0,0,0,0,0.594992097199064,0.405007902800936,0.594992097199064,0,1,1,0,0.405007902800936
"standard prompt","gpt-4-0125-preview",55,24,99,4,7,4,7,1,1,0,0,0,0,0.0173951420650388,0.982604857934961,0.982604857934961,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",55,25,99,5,6,6,5,0,1,0,0,0,0,0.579857692699997,0.420142307300003,0.579857692699997,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",55,26,99,5,7,5,7,1,1,0,0,0,0,0.0184954157569176,0.981504584243082,0.981504584243082,0,1,1,1,0.981504584243082
"standard prompt","gpt-4-0125-preview",55,27,99,6,7,7,6,0,1,0,0,0,0,0.996061457050405,0.00393854294959527,0.996061457050405,1,0,1,1,0.996061457050405
"standard prompt","gpt-4-0125-preview",56,0,2,4,5,5,4,0,1,28,27,27,28,0.652007360715832,0.347992639284168,0.652007360715832,0,1,1,0,0.347992639284168
"standard prompt","gpt-4-0125-preview",56,1,1,2,3,3,2,0,1,27,26,26,27,0.652007360715832,0.347992639284168,0.652007360715832,0,1,1,0,0.347992639284168
"standard prompt","gpt-4-0125-preview",56,2,3,6,7,7,6,0,1,29,34,34,29,0.652007360715832,0.347992639284168,0.652007360715832,1,0,1,1,0.652007360715832
"standard prompt","gpt-4-0125-preview",56,3,3,6,7,7,6,0,1,29,34,34,29,0.894491100244942,0.105508899755058,0.894491100244942,1,0,1,1,0.894491100244942
"standard prompt","gpt-4-0125-preview",56,4,2,4,5,4,5,0,0,28,27,28,27,0.742434754266289,0.257565245733711,0.257565245733711,1,0,1,1,0.742434754266289
"standard prompt","gpt-4-0125-preview",56,5,1,2,3,2,3,0,0,12,26,12,26,0.742434754266289,0.257565245733711,0.257565245733711,1,0,1,1,0.742434754266289
"standard prompt","gpt-4-0125-preview",56,6,2,4,5,4,5,0,0,28,27,28,27,0.859613356265746,0.140386643734254,0.140386643734254,1,0,1,1,0.859613356265746
"standard prompt","gpt-4-0125-preview",56,7,0,0,1,1,0,1,0,20,10,10,20,0.652007360715832,0.347992639284168,0.652007360715832,1,0,1,0,0.652007360715832
"standard prompt","gpt-4-0125-preview",56,8,1,2,3,3,2,0,1,12,26,26,12,0.858629565495503,0.141370434504497,0.858629565495503,0,1,1,0,0.141370434504497
"standard prompt","gpt-4-0125-preview",56,9,3,6,7,7,6,0,1,44,34,34,44,0.966790345999898,0.0332096540001023,0.966790345999898,1,0,1,1,0.966790345999898
"standard prompt","gpt-4-0125-preview",56,10,3,6,7,7,6,0,1,29,34,34,29,0.887200044265852,0.112799955734148,0.887200044265852,1,0,1,1,0.887200044265852
"standard prompt","gpt-4-0125-preview",56,11,0,0,1,0,1,0,0,20,25,20,25,0.967317601813295,0.0326823981867048,0.0326823981867048,0,1,1,0,0.0326823981867048
"standard prompt","gpt-4-0125-preview",56,12,2,4,5,5,4,1,0,28,27,27,28,0.236460799175192,0.763539200824808,0.236460799175192,0,1,1,1,0.763539200824808
"standard prompt","gpt-4-0125-preview",56,13,3,6,7,7,6,0,1,29,34,34,29,0.964680050012921,0.0353199499870794,0.964680050012921,1,0,1,1,0.964680050012921
"standard prompt","gpt-4-0125-preview",56,14,2,4,5,4,5,0,0,28,42,28,42,0.949373549745626,0.0506264502543738,0.0506264502543738,1,0,1,1,0.949373549745626
"standard prompt","gpt-4-0125-preview",56,15,2,4,5,4,5,0,0,28,27,28,27,0.759041218284825,0.240958781715175,0.240958781715175,1,0,1,1,0.759041218284825
"standard prompt","gpt-4-0125-preview",56,16,0,0,1,1,0,1,0,20,25,25,20,0.251445731216223,0.748554268783777,0.251445731216223,1,0,1,0,0.251445731216223
"standard prompt","gpt-4-0125-preview",56,17,1,2,3,2,3,1,1,27,26,27,26,0.0336174260746238,0.966382573925376,0.966382573925376,1,0,1,0,0.0336174260746238
"standard prompt","gpt-4-0125-preview",56,18,2,4,5,4,5,0,0,28,27,28,27,0.868143391689797,0.131856608310203,0.131856608310203,1,0,1,1,0.868143391689797
"standard prompt","gpt-4-0125-preview",56,19,1,2,3,3,2,0,1,27,26,26,27,0.97826010193314,0.0217398980668603,0.97826010193314,0,1,1,0,0.0217398980668603
"standard prompt","gpt-4-0125-preview",56,20,3,6,7,6,7,1,1,29,34,29,34,0.0443965786447478,0.955603421355252,0.955603421355252,0,1,1,1,0.955603421355252
"standard prompt","gpt-4-0125-preview",56,21,2,4,5,4,5,0,0,28,27,28,27,0.923242547813188,0.0767574521868117,0.0767574521868117,1,0,1,1,0.923242547813188
"standard prompt","gpt-4-0125-preview",56,22,2,4,5,5,4,1,0,28,27,27,28,0.151348987472885,0.848651012527115,0.151348987472885,0,1,1,1,0.848651012527115
"standard prompt","gpt-4-0125-preview",56,23,3,6,7,7,6,0,1,44,34,34,44,0.994272341289148,0.00572765871085174,0.994272341289148,1,0,1,1,0.994272341289148
"standard prompt","gpt-4-0125-preview",56,24,1,2,3,3,2,0,1,27,26,26,27,0.955863920284668,0.044136079715332,0.955863920284668,0,1,1,0,0.044136079715332
"standard prompt","gpt-4-0125-preview",56,25,1,2,3,2,3,1,1,27,26,27,26,0.239134155748127,0.760865844251873,0.760865844251873,1,0,1,0,0.239134155748127
"standard prompt","gpt-4-0125-preview",56,26,0,0,1,0,1,1,1,20,25,20,25,0.802826316661997,0.197173683338003,0.197173683338003,0,1,1,1,0.197173683338003
"standard prompt","gpt-4-0125-preview",56,27,2,4,5,5,4,1,0,28,27,27,28,0.10653000756935,0.89346999243065,0.10653000756935,0,1,1,1,0.89346999243065
"standard prompt","gpt-4-0125-preview",56,28,1,2,3,2,3,0,0,27,26,27,26,0.364039925021693,0.635960074978307,0.635960074978307,1,0,1,1,0.364039925021693
"standard prompt","gpt-4-0125-preview",56,29,1,2,3,3,2,1,0,27,26,26,27,0.682444347878288,0.317555652121711,0.682444347878288,0,1,1,1,0.317555652121711
"standard prompt","gpt-4-0125-preview",56,30,0,0,1,1,0,0,1,20,10,10,20,0.817614110412622,0.182385889587378,0.817614110412622,1,0,1,1,0.817614110412622
"standard prompt","gpt-4-0125-preview",56,31,2,4,5,5,4,1,0,28,27,27,28,0.0790158505916097,0.92098414940839,0.0790158505916097,0,1,1,1,0.92098414940839
"standard prompt","gpt-4-0125-preview",56,32,3,6,7,7,6,0,1,29,34,34,29,0.971020870898305,0.0289791291016945,0.971020870898305,1,0,1,1,0.971020870898305
"standard prompt","gpt-4-0125-preview",56,33,2,4,5,4,5,0,0,28,27,28,27,0.981667150381515,0.0183328496184852,0.0183328496184852,1,0,1,1,0.981667150381515
"standard prompt","gpt-4-0125-preview",56,34,1,2,3,3,2,1,0,27,26,26,27,0.476992174365101,0.523007825634899,0.476992174365101,0,1,1,1,0.523007825634899
"standard prompt","gpt-4-0125-preview",56,35,0,0,1,1,0,1,0,20,25,25,20,0.585153591380959,0.414846408619041,0.585153591380959,1,0,1,0,0.585153591380959
"standard prompt","gpt-4-0125-preview",56,36,1,2,3,2,3,0,0,27,26,27,26,0.88579212140919,0.11420787859081,0.11420787859081,1,0,1,1,0.88579212140919
"standard prompt","gpt-4-0125-preview",56,37,0,0,1,1,0,0,1,20,25,25,20,0.759681214275391,0.240318785724609,0.759681214275391,1,0,1,1,0.759681214275391
"standard prompt","gpt-4-0125-preview",56,38,3,6,7,7,6,0,1,29,34,34,29,0.988926073725438,0.0110739262745624,0.988926073725438,1,0,1,1,0.988926073725438
"standard prompt","gpt-4-0125-preview",56,39,3,6,7,6,7,1,1,29,34,29,34,0.0173350006746066,0.982664999325393,0.982664999325393,0,1,1,1,0.982664999325393
"standard prompt","gpt-4-0125-preview",56,40,3,6,7,6,7,1,1,44,34,44,34,0.00908056810527529,0.990919431894725,0.990919431894725,0,1,1,1,0.990919431894725
"standard prompt","gpt-4-0125-preview",56,41,0,0,1,1,0,0,1,20,25,25,20,0.928393312411534,0.0716066875884661,0.928393312411534,1,0,1,1,0.928393312411534
"standard prompt","gpt-4-0125-preview",56,42,0,0,1,0,1,1,1,20,25,20,25,0.0786995984972438,0.921300401502756,0.921300401502756,0,1,1,1,0.921300401502756
"standard prompt","gpt-4-0125-preview",56,43,0,0,1,0,1,1,1,20,10,20,10,0.0321977943412136,0.967802205658786,0.967802205658786,0,1,1,1,0.967802205658786
"standard prompt","gpt-4-0125-preview",56,44,0,0,1,1,0,0,1,20,25,25,20,0.955255408438549,0.044744591561451,0.955255408438549,1,0,1,1,0.955255408438549
"standard prompt","gpt-4-0125-preview",56,45,1,2,3,3,2,1,0,27,26,26,27,0.203364115985391,0.796635884014608,0.203364115985391,0,1,1,1,0.796635884014608
"standard prompt","gpt-4-0125-preview",56,46,0,0,1,0,1,1,1,20,25,20,25,0.0537674023583982,0.946232597641602,0.946232597641602,0,1,1,1,0.946232597641602
"standard prompt","gpt-4-0125-preview",56,47,3,6,7,7,6,0,1,29,34,34,29,0.985634916467501,0.0143650835324994,0.985634916467501,1,0,1,1,0.985634916467501
"standard prompt","gpt-4-0125-preview",56,48,3,6,7,7,6,0,1,29,34,34,29,0.993805443386556,0.00619455661344377,0.993805443386556,1,0,1,1,0.993805443386556
"standard prompt","gpt-4-0125-preview",56,49,2,4,5,4,5,0,0,28,42,28,42,0.985232534085709,0.0147674659142911,0.0147674659142911,1,0,1,1,0.985232534085709
"standard prompt","gpt-4-0125-preview",56,50,3,6,7,6,7,0,0,29,34,29,34,0.0108100297407824,0.989189970259218,0.989189970259218,0,1,1,0,0.989189970259218
"standard prompt","gpt-4-0125-preview",56,51,1,2,3,3,2,1,0,12,26,26,12,0.137819954145389,0.862180045854611,0.137819954145389,0,1,1,1,0.862180045854611
"standard prompt","gpt-4-0125-preview",56,52,2,4,5,5,4,1,0,28,27,27,28,0.260990161703601,0.739009838296399,0.260990161703601,0,1,1,1,0.739009838296399
"standard prompt","gpt-4-0125-preview",56,53,1,2,3,3,2,0,1,27,26,26,27,0.491328984408877,0.508671015591123,0.491328984408877,0,1,1,0,0.508671015591123
"standard prompt","gpt-4-0125-preview",56,54,1,2,3,2,3,0,0,27,26,27,26,0.840048523750424,0.159951476249576,0.159951476249576,1,0,1,1,0.840048523750424
"standard prompt","gpt-4-0125-preview",56,55,2,4,5,5,4,1,0,28,42,42,28,0.172471681441372,0.827528318558628,0.172471681441372,0,1,1,1,0.827528318558628
"standard prompt","gpt-4-0125-preview",56,56,0,0,1,1,0,0,1,20,25,25,20,0.993254506250551,0.0067454937494494,0.993254506250551,1,0,1,1,0.993254506250551
"standard prompt","gpt-4-0125-preview",56,57,0,0,1,0,1,1,1,20,25,20,25,0.0115859002799392,0.988414099720061,0.988414099720061,0,1,1,1,0.988414099720061
"standard prompt","gpt-4-0125-preview",56,58,3,6,7,6,7,1,1,29,34,29,34,0.00808018043329427,0.991919819566706,0.991919819566706,0,1,1,1,0.991919819566706
"standard prompt","gpt-4-0125-preview",56,59,0,0,1,0,1,1,1,20,25,20,25,0.00651812895458917,0.993481871045411,0.993481871045411,0,1,1,1,0.993481871045411
"standard prompt","gpt-4-0125-preview",56,0,99,0,1,1,0,0,1,0,0,0,0,0.997918480155271,0.00208151984472943,0.997918480155271,1,0,1,1,0.997918480155271
"standard prompt","gpt-4-0125-preview",56,1,99,0,2,0,2,1,1,0,0,0,0,0.0033390024728149,0.996660997527185,0.996660997527185,0,1,1,1,0.996660997527185
"standard prompt","gpt-4-0125-preview",56,2,99,0,3,0,3,0,0,0,0,0,0,0.0150123287757966,0.984987671224203,0.984987671224203,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,3,99,0,4,0,4,1,1,0,0,0,0,0.000441088217651486,0.999558911782348,0.999558911782348,0,1,1,1,0.999558911782348
"standard prompt","gpt-4-0125-preview",56,4,99,0,5,0,5,1,1,0,0,0,0,0.000646208715852527,0.999353791284147,0.999353791284147,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,5,99,0,6,0,6,1,1,0,0,0,0,0.000654119146920275,0.99934588085308,0.99934588085308,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,6,99,0,7,7,0,0,1,0,0,0,0,0.999999144849493,8.55150506651705e-07,0.999999144849493,1,0,1,1,0.999999144849493
"standard prompt","gpt-4-0125-preview",56,7,99,1,2,1,2,1,1,0,0,0,0,0.46156600690458,0.53843399309542,0.53843399309542,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,8,99,1,3,1,3,0,0,0,0,0,0,0.795912657670298,0.204087342329702,0.204087342329702,1,0,1,1,0.795912657670298
"standard prompt","gpt-4-0125-preview",56,9,99,1,4,4,1,0,1,0,0,0,0,0.96883729856424,0.0311627014357596,0.96883729856424,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,10,99,1,5,5,1,0,1,0,0,0,0,0.954988956278828,0.0450110437211722,0.954988956278828,0,1,1,0,0.0450110437211722
"standard prompt","gpt-4-0125-preview",56,11,99,1,6,1,6,1,1,0,0,0,0,0.143457149795685,0.856542850204315,0.856542850204315,1,0,1,0,0.143457149795685
"standard prompt","gpt-4-0125-preview",56,12,99,1,7,1,7,1,1,0,0,0,0,0.00076754952730794,0.999232450472692,0.999232450472692,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,13,99,2,3,2,3,0,0,0,0,0,0,0.894999285834944,0.105000714165056,0.105000714165056,1,0,1,1,0.894999285834944
"standard prompt","gpt-4-0125-preview",56,14,99,2,4,4,2,0,1,0,0,0,0,0.934316065420585,0.0656839345794149,0.934316065420585,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,15,99,2,5,5,2,0,1,0,0,0,0,0.906605718984553,0.0933942810154468,0.906605718984553,0,1,1,0,0.0933942810154468
"standard prompt","gpt-4-0125-preview",56,16,99,2,6,2,6,1,1,0,0,0,0,0.267968600578631,0.732031399421369,0.732031399421369,1,0,1,0,0.267968600578631
"standard prompt","gpt-4-0125-preview",56,17,99,2,7,7,2,0,1,0,0,0,0,0.999521977388783,0.000478022611217402,0.999521977388783,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,18,99,3,4,3,4,1,1,0,0,0,0,0.0514564145163519,0.948543585483648,0.948543585483648,0,1,1,1,0.948543585483648
"standard prompt","gpt-4-0125-preview",56,19,99,3,5,3,5,1,1,0,0,0,0,0.0736376014067459,0.926362398593254,0.926362398593254,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,20,99,3,6,3,6,1,1,0,0,0,0,0.0744724361283635,0.925527563871636,0.925527563871636,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,21,99,3,7,3,7,1,1,0,0,0,0,0.000368903466581998,0.999631096533418,0.999631096533418,0,1,1,1,0.999631096533418
"standard prompt","gpt-4-0125-preview",56,22,99,4,5,5,4,0,1,0,0,0,0,0.561140411830222,0.438859588169778,0.561140411830222,0,1,1,0,0.438859588169778
"standard prompt","gpt-4-0125-preview",56,23,99,4,6,4,6,1,1,0,0,0,0,0.735387735969214,0.264612264030786,0.264612264030786,1,0,1,0,0.735387735969214
"standard prompt","gpt-4-0125-preview",56,24,99,4,7,7,4,0,1,0,0,0,0,0.996382285374211,0.00361771462578898,0.996382285374211,1,1,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,25,99,5,6,6,5,0,1,0,0,0,0,0.649239866321418,0.350760133678582,0.649239866321418,0,0,0,NA,NA
"standard prompt","gpt-4-0125-preview",56,26,99,5,7,5,7,1,1,0,0,0,0,0.00862333772560737,0.991376662274393,0.991376662274393,0,1,1,1,0.991376662274393
"standard prompt","gpt-4-0125-preview",56,27,99,6,7,7,6,0,1,0,0,0,0,0.997558129956926,0.00244187004307357,0.997558129956926,1,0,1,1,0.997558129956926
"standard prompt","gpt-4-0125-preview",57,0,3,6,7,7,6,0,1,29,34,34,29,0.652007360715832,0.347992639284168,0.652007360715832,1,0,1,1,0.652007360715832
"standard prompt","gpt-4-0125-preview",57,1,2,4,5,4,5,0,0,28,27,28,27,0.652007360715832,0.347992639284168,0.347992639284168,1,0,1,1,0.652007360715832
"standard prompt","gpt-4-0125-preview",57,2,3,6,7,6,7,1,1,29,34,29,34,0.29282342605688,0.70717657394312,0.70717657394312,0,1,1,1,0.70717657394312
"standard prompt","gpt-4-0125-preview",57,3,1,2,3,3,2,0,1,27,26,26,27,0.652007360715832,0.347992639284168,0.652007360715832,0,1,1,0,0.347992639284168
"standard prompt","gpt-4-0125-preview",57,4,2,4,5,5,4,1,0,28,42,42,28,0.449125159458217,0.550874840541783,0.449125159458217,0,1,1,1,0.550874840541783
"standard prompt","gpt-4-0125-preview",57,5,3,6,7,6,7,1,1,29,34,29,34,0.107609776878753,0.892390223121247,0.892390223121247,0,1,1,1,0.892390223121247
"standard prompt","gpt-4-0125-preview",57,6,1,2,3,3,2,1,0,12,26,26,12,0.549112907618005,0.450887092381995,0.549112907618005,0,1,1,1,0.450887092381995
"standard prompt","gpt-4-0125-preview",57,7,2,4,5,5,4,0,1,28,27,27,28,0.808547045039937,0.191452954960063,0.808547045039937,0,1,1,0,0.191452954960063
"standard prompt","gpt-4-0125-preview",57,8,1,2,3,3,2,0,1,27,26,26,27,0.858629565495503,0.141370434504497,0.858629565495503,0,1,1,0,0.141370434504497
"standard prompt","gpt-4-0125-preview",57,9,2,4,5,5,4,0,1,28,27,27,28,0.717679318034206,0.282320681965794,0.717679318034206,0,1,1,0,0.282320681965794
"standard prompt","gpt-4-0125-preview",57,10,0,0,1,0,1,0,0,20,25,20,25,0.652007360715832,0.347992639284168,0.347992639284168,0,1,1,0,0.347992639284168
"standard prompt","gpt-4-0125-preview",57,11,2,4,5,4,5,1,1,28,27,28,27,0.686197151152599,0.313802848847401,0.313802848847401,1,0,1,0,0.686197151152599
"standard prompt","gpt-4-0125-preview",57,12,2,4,5,4,5,0,0,28,42,28,42,0.768271988214743,0.231728011785257,0.231728011785257,1,0,1,1,0.768271988214743
"standard prompt","gpt-4-0125-preview",57,13,3,6,7,7,6,0,1,29,34,34,29,0.987621301550072,0.0123786984499282,0.987621301550072,1,0,1,1,0.987621301550072
"standard prompt","gpt-4-0125-preview",57,14,2,4,5,5,4,0,1,28,27,27,28,0.8425418173689,0.1574581826311,0.8425418173689,0,1,1,0,0.1574581826311
"standard prompt","gpt-4-0125-preview",57,15,0,0,1,0,1,1,1,20,25,20,25,0.462691806242592,0.537308193757408,0.537308193757408,0,1,1,1,0.537308193757408
"standard prompt","gpt-4-0125-preview",57,16,3,6,7,6,7,1,1,44,34,44,34,0.0189382497800527,0.981061750219947,0.981061750219947,0,1,1,1,0.981061750219947
"standard prompt","gpt-4-0125-preview",57,17,3,6,7,7,6,0,1,29,34,34,29,0.972336340675686,0.0276636593243143,0.972336340675686,1,0,1,1,0.972336340675686
"standard prompt","gpt-4-0125-preview",57,18,2,4,5,4,5,1,1,28,27,28,27,0.527092510080702,0.472907489919298,0.472907489919298,1,0,1,0,0.527092510080702
"standard prompt","gpt-4-0125-preview",57,19,3,6,7,7,6,0,1,44,34,34,44,0.9893459752621,0.0106540247379001,0.9893459752621,1,0,1,1,0.9893459752621
"standard prompt","gpt-4-0125-preview",57,20,1,2,3,3,2,0,1,27,26,26,27,0.77936792233889,0.22063207766111,0.77936792233889,0,1,1,0,0.22063207766111
"standard prompt","gpt-4-0125-preview",57,21,2,4,5,5,4,0,1,28,27,27,28,0.660917240228432,0.339082759771568,0.660917240228432,0,1,1,0,0.339082759771568
"standard prompt","gpt-4-0125-preview",57,22,1,2,3,3,2,0,1,27,26,26,27,0.683792093857248,0.316207906142752,0.683792093857248,0,1,1,0,0.316207906142752
"standard prompt","gpt-4-0125-preview",57,23,2,4,5,4,5,0,0,28,27,28,27,0.735534583260748,0.264465416739252,0.264465416739252,1,0,1,1,0.735534583260748
"standard prompt","gpt-4-0125-preview",57,24,1,2,3,2,3,0,0,27,26,27,26,0.716839224603389,0.283160775396611,0.283160775396611,1,0,1,1,0.716839224603389
"standard prompt","gpt-4-0125-preview",57,25,0,0,1,1,0,0,1,20,25,25,20,0.941165829272346,0.0588341707276538,0.941165829272346,1,0,1,1,0.941165829272346
"standard prompt","gpt-4-0125-preview",57,26,0,0,1,1,0,0,1,20,10,10,20,0.97995815398516,0.0200418460148403,0.97995815398516,1,0,1,1,0.97995815398516
"standard prompt","gpt-4-0125-preview",57,27,1,2,3,2,3,0,0,27,26,27,26,0.846311899508451,0.153688100491549,0.153688100491549,1,0,1,1,0.846311899508451
"standard prompt","gpt-4-0125-preview",57,28,3,6,7,7,6,0,1,29,34,34,29,0.950041574771608,0.0499584252283915,0.950041574771608,1,0,1,1,0.950041574771608
"standard prompt","gpt-4-0125-preview",57,29,3,6,7,6,7,1,1,29,34,29,34,0.0587867826783694,0.94121321732163,0.94121321732163,0,1,1,1,0.94121321732163
"standard prompt","gpt-4-0125-preview",57,30,0,0,1,1,0,0,1,20,25,25,20,0.92314784153432,0.0768521584656805,0.92314784153432,1,0,1,1,0.92314784153432
"standard prompt","gpt-4-0125-preview",57,31,2,4,5,5,4,0,1,28,42,42,28,0.371195669559273,0.628804330440727,0.371195669559273,0,1,1,0,0.628804330440727
"standard prompt","gpt-4-0125-preview",57,32,0,0,1,0,1,1,1,20,25,20,25,0.0833459442801407,0.916654055719859,0.916654055719859,0,1,1,1,0.916654055719859
"standard prompt","gpt-4-0125-preview",57,33,2,4,5,4,5,1,1,28,27,28,27,0.189523340053484,0.810476659946516,0.810476659946516,1,0,1,0,0.189523340053484
"standard prompt","gpt-4-0125-preview",57,34,2,4,5,5,4,0,1,28,27,27,28,0.889077002121291,0.110922997878709,0.889077002121291,0,1,1,0,0.110922997878709
"standard prompt","gpt-4-0125-preview",57,35,0,0,1,0,1,1,1,20,25,20,25,0.0338261651976616,0.966173834802338,0.966173834802338,0,1,1,1,0.966173834802338
"standard prompt","gpt-4-0125-preview",57,36,0,0,1,1,0,0,1,20,25,25,20,0.995449563051771,0.00455043694822845,0.995449563051771,1,0,1,1,0.995449563051771
"standard prompt","gpt-4-0125-preview",57,37,3,6,7,6,7,1,1,29,34,29,34,0.0251098979126674,0.974890102087333,0.974890102087333,0,1,1,1,0.974890102087333
"standard prompt","gpt-4-0125-preview",57,38,1,2,3,2,3,0,0,27,26,27,26,0.912231289706235,0.087768710293765,0.087768710293765,1,0,1,1,0.912231289706235
"standard prompt","gpt-4-0125-preview",57,39,0,0,1,0,1,1,1,20,25,20,25,0.00840998955933433,0.991590010440666,0.991590010440666,0,1,1,1,0.991590010440666
"standard prompt","gpt-4-0125-preview",57,40,3,6,7,7,6,0,1,29,34,34,29,0.9964557429029,0.00354425709710011,0.9964557429029,1,0,1,1,0.9964557429029
"standard prompt","gpt-4-0125-preview",57,41,0,0,1,0,1,1,1,20,25,20,25,0.0050108752153152,0.994989124784685,0.994989124784685,0,1,1,1,0.994989124784685
"standard prompt","gpt-4-0125-preview",57,42,0,0,1,1,0,0,1,20,10,10,20,0.99906397046322,0.000936029536779553,0.99906397046322,1,0,1,1,0.99906397046322
"standard prompt","gpt-4-0125-preview",57,43,1,2,3,3,2,1,0,27,26,26,27,0.167329174553998,0.832670825446002,0.167329174553998,0,1,1,1,0.832670825446002
"standard prompt","gpt-4-0125-preview",57,44,1,2,3,2,3,0,0,27,26,27,26,0.963905401250512,0.036094598749488,0.036094598749488,1,0,1,1,0.963905401250512
"standard prompt","gpt-4-0125-preview",57,45,2,4,5,4,5,1,1,28,27,28,27,0.436000955139863,0.563999044860137,0.563999044860137,1,0,1,0,0.436000955139863
"standard prompt","gpt-4-0125-preview",57,46,1,2,3,3,2,1,0,12,26,26,12,0.0850190523740114,0.914980947625989,0.0850190523740114,0,1,1,1,0.914980947625989
"standard prompt","gpt-4-0125-preview",57,47,3,6,7,6,7,1,1,29,34,29,34,0.00686125395223659,0.993138746047763,0.993138746047763,0,1,1,1,0.993138746047763
"standard prompt","gpt-4-0125-preview",57,48,3,6,7,6,7,1,1,29,34,29,34,0.00424075955417514,0.995759240445825,0.995759240445825,0,1,1,1,0.995759240445825
"standard prompt","gpt-4-0125-preview",57,49,3,6,7,7,6,0,1,29,34,34,29,0.999183737675068,0.000816262324932025,0.999183737675068,1,0,1,1,0.999183737675068
"standard prompt","gpt-4-0125-preview",57,50,0,0,1,0,1,1,1,20,25,20,25,0.0198296037148214,0.980170396285178,0.980170396285178,0,1,1,1,0.980170396285178
"standard prompt","gpt-4-0125-preview",57,51,1,2,3,3,2,1,0,27,26,26,27,0.371470509754153,0.628529490245847,0.371470509754153,0,1,1,1,0.628529490245847
"standard prompt","gpt-4-0125-preview",57,52,0,0,1,0,1,1,1,20,25,20,25,0.0101455755747764,0.989854424425224,0.989854424425224,0,1,1,1,0.989854424425224
"standard prompt","gpt-4-0125-preview",57,53,3,6,7,6,7,1,1,44,34,44,34,0.0020714181814943,0.997928581818506,0.997928581818506,0,1,1,1,0.997928581818506
"standard prompt","gpt-4-0125-preview",57,54,0,0,1,1,0,0,1,20,10,10,20,0.998328029537196,0.00167197046280407,0.998328029537196,1,0,1,1,0.998328029537196
"standard prompt","gpt-4-0125-preview",57,55,1,2,3,2,3,0,0,27,26,27,26,0.917060786628929,0.0829392133710706,0.0829392133710706,1,0,1,1,0.917060786628929
"standard prompt","gpt-4-0125-preview",57,56,1,2,3,2,3,0,0,12,26,12,26,0.948387691489462,0.0516123085105379,0.0516123085105379,1,0,1,1,0.948387691489462
"standard prompt","gpt-4-0125-preview",57,57,0,0,1,1,0,0,1,20,25,25,20,0.9903429355504,0.00965706444960007,0.9903429355504,1,0,1,1,0.9903429355504
"standard prompt","gpt-4-0125-preview",57,58,2,4,5,5,4,0,1,28,27,27,28,0.730799013605019,0.269200986394981,0.730799013605019,0,1,1,0,0.269200986394981
"standard prompt","gpt-4-0125-preview",57,59,1,2,3,2,3,0,0,27,26,27,26,0.755659220838759,0.244340779161241,0.244340779161241,1,0,1,1,0.755659220838759
"standard prompt","gpt-4-0125-preview",57,0,99,0,1,0,1,1,1,0,0,0,0,0.0242410842541871,0.975758915745813,0.975758915745813,0,1,1,1,0.975758915745813
"standard prompt","gpt-4-0125-preview",57,1,99,0,2,0,2,1,1,0,0,0,0,0.00538160409490365,0.994618395905096,0.994618395905096,0,1,1,1,0.994618395905096
"standard prompt","gpt-4-0125-preview",57,2,99,0,3,0,3,1,1,0,0,0,0,0.0163667661428515,0.983633233857149,0.983633233857149,0,0,0,NA,NA
