"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome","M7_predL","M7_predR","M7_pACC","left_REL","right_REL","target_trial","chose_REL","M7_pREL"
"standard prompt","llama-2-70b-chat",79,25,2,4,5,5,4,0,1,0.1,0,0,0.1,0.938777008514852,0.0612229914851479,0.938777008514852,1,0,1,1,0.938777008514852
"standard prompt","llama-2-70b-chat",79,26,0,0,1,1,0,0,1,-1,0,0,-1,0.929323157821396,0.0706768421786043,0.929323157821396,1,0,1,1,0.929323157821396
"standard prompt","llama-2-70b-chat",79,27,0,0,1,1,0,0,1,-1,0,0,-1,0.968116053816524,0.0318839461834759,0.968116053816524,1,0,1,1,0.968116053816524
"standard prompt","llama-2-70b-chat",79,28,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1,0.938645911676068,0.0613540883239322,0.938645911676068,1,0,1,1,0.938645911676068
"standard prompt","llama-2-70b-chat",79,29,3,6,7,7,6,0,1,1,1,1,1,0.981376507871126,0.0186234921288743,0.981376507871126,1,0,1,1,0.981376507871126
"standard prompt","llama-2-70b-chat",79,30,0,0,1,0,1,0,0,0,0,0,0,0.378560774016304,0.621439225983696,0.621439225983696,0,1,1,0,0.621439225983696
"standard prompt","llama-2-70b-chat",79,31,2,4,5,4,5,1,1,0,0.1,0,0.1,0.635015637753337,0.364984362246663,0.364984362246663,0,1,1,1,0.364984362246663
"standard prompt","llama-2-70b-chat",79,32,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.909635954529208,0.090364045470792,0.090364045470792,0,1,1,0,0.090364045470792
"standard prompt","llama-2-70b-chat",79,33,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.909483129251351,0.0905168707486492,0.0905168707486492,0,1,1,0,0.0905168707486492
"standard prompt","llama-2-70b-chat",79,34,0,0,1,1,0,0,1,0,0,0,0,0.92866756875283,0.07133243124717,0.92866756875283,1,0,1,1,0.92866756875283
"standard prompt","llama-2-70b-chat",79,35,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.909330224449609,0.0906697755503906,0.0906697755503906,0,1,1,0,0.0906697755503906
"standard prompt","llama-2-70b-chat",79,36,0,0,1,1,0,0,1,-1,0,0,-1,0.928606191891322,0.0713938081086781,0.928606191891322,1,0,1,1,0.928606191891322
"standard prompt","llama-2-70b-chat",79,37,3,6,7,6,7,1,1,0,1,0,1,0.335876631390805,0.664123368609195,0.664123368609195,0,1,1,1,0.664123368609195
"standard prompt","llama-2-70b-chat",79,38,3,6,7,6,7,1,1,0,1,0,1,0.324383816792243,0.675616183207757,0.675616183207757,0,1,1,1,0.675616183207757
"standard prompt","llama-2-70b-chat",79,39,0,0,1,0,1,0,0,-1,-1,-1,-1,0.468030161868026,0.531969838131974,0.531969838131974,0,1,1,0,0.531969838131974
"standard prompt","llama-2-70b-chat",79,40,1,2,3,3,2,1,0,0,-0.1,-0.1,0,0.726483523722622,0.273516476277378,0.726483523722622,1,0,1,0,0.726483523722622
"standard prompt","llama-2-70b-chat",79,41,0,0,1,1,0,0,1,-1,-1,-1,-1,0.917359534639876,0.0826404653601246,0.917359534639876,1,0,1,1,0.917359534639876
"standard prompt","llama-2-70b-chat",79,42,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.930941787518526,0.0690582124814742,0.0690582124814742,0,1,1,0,0.0690582124814742
"standard prompt","llama-2-70b-chat",79,43,3,6,7,6,7,1,1,0,0,0,0,0.319464413678987,0.680535586321013,0.680535586321013,0,1,1,1,0.680535586321013
"standard prompt","llama-2-70b-chat",79,44,3,6,7,7,6,0,1,0,1,1,0,0.982610083285447,0.0173899167145527,0.982610083285447,1,0,1,1,0.982610083285447
"standard prompt","llama-2-70b-chat",79,45,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.93080344671659,0.0691965532834102,0.0691965532834102,0,1,1,0,0.0691965532834102
"standard prompt","llama-2-70b-chat",79,46,2,4,5,4,5,0,0,0,0.1,0,0.1,0.621470141962097,0.378529858037903,0.378529858037903,0,1,1,0,0.378529858037903
"standard prompt","llama-2-70b-chat",79,47,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.930664988149416,0.0693350118505841,0.0693350118505841,0,1,1,0,0.0693350118505841
"standard prompt","llama-2-70b-chat",79,0,99,0,1,0,1,0,0,0,0,0,0,0.680365718413201,0.319634281586799,0.319634281586799,0,1,1,0,0.319634281586799
"standard prompt","llama-2-70b-chat",79,1,99,0,2,0,2,0,0,0,0,0,0,0.390804722036549,0.609195277963451,0.609195277963451,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",79,2,99,0,3,0,3,0,0,0,0,0,0,0.658962502025807,0.341037497974193,0.341037497974193,0,1,1,0,0.341037497974193
"standard prompt","llama-2-70b-chat",79,3,99,0,4,4,0,0,1,0,0,0,0,0.934132851782599,0.0658671482174015,0.934132851782599,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",79,4,99,0,5,0,5,1,1,0,0,0,0,0.333257558649263,0.666742441350737,0.666742441350737,0,1,1,1,0.666742441350737
"standard prompt","llama-2-70b-chat",79,5,99,0,6,6,0,1,0,0,0,0,0,0.932857864127106,0.0671421358728938,0.932857864127106,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",79,6,99,0,7,7,0,0,1,0,0,0,0,0.99554682582975,0.00445317417024964,0.99554682582975,1,0,1,1,0.99554682582975
"standard prompt","llama-2-70b-chat",79,7,99,1,2,1,2,0,0,0,0,0,0,0.608463497822072,0.391536502177928,0.391536502177928,1,0,1,1,0.608463497822072
"standard prompt","llama-2-70b-chat",79,8,99,1,3,3,1,1,0,0,0,0,0,0.850308262840994,0.149691737159006,0.850308262840994,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",79,9,99,1,4,4,1,0,1,0,0,0,0,0.854107849249061,0.145892150750939,0.854107849249061,0,1,1,0,0.145892150750939
"standard prompt","llama-2-70b-chat",79,10,99,1,5,5,1,0,1,0,0,0,0,0.956444352420636,0.0435556475793638,0.956444352420636,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",79,11,99,1,6,1,6,0,0,0,0,0,0,0.822566302903956,0.177433697096044,0.177433697096044,1,0,1,1,0.822566302903956
"standard prompt","llama-2-70b-chat",79,12,99,1,7,1,7,1,1,0,0,0,0,0.223670702762302,0.776329297237698,0.776329297237698,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",79,13,99,2,3,2,3,0,0,0,0,0,0,0.939508107876794,0.0604918921232061,0.0604918921232061,0,1,1,0,0.0604918921232061
"standard prompt","llama-2-70b-chat",79,14,99,2,4,2,4,0,0,0,0,0,0,0.937770619969289,0.0622293800307111,0.0622293800307111,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",79,15,99,2,5,5,2,1,0,0,0,0,0,0.868732652515969,0.131267347484032,0.868732652515969,1,0,1,0,0.868732652515969
"standard prompt","llama-2-70b-chat",79,16,99,2,6,6,2,1,0,0,0,0,0,0.633501544684892,0.366498455315108,0.633501544684892,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",79,17,99,2,7,7,2,0,1,0,0,0,0,0.965293396102608,0.0347066038973916,0.965293396102608,1,0,1,1,0.965293396102608
"standard prompt","llama-2-70b-chat",79,18,99,3,4,3,4,1,1,0,0,0,0,0.833421532267845,0.166578467732155,0.166578467732155,1,0,1,0,0.833421532267845
"standard prompt","llama-2-70b-chat",79,19,99,3,5,5,3,0,1,0,0,0,0,0.952229802205429,0.047770197794571,0.952229802205429,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",79,20,99,3,6,3,6,0,0,0,0,0,0,0.836253308246651,0.163746691753349,0.163746691753349,1,0,1,1,0.836253308246651
"standard prompt","llama-2-70b-chat",79,21,99,3,7,7,3,0,1,0,0,0,0,0.9882037494765,0.0117962505235004,0.9882037494765,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",79,22,99,4,5,4,5,0,0,0,0,0,0,0.578897370444667,0.421102629555333,0.421102629555333,0,1,1,0,0.421102629555333
"standard prompt","llama-2-70b-chat",79,23,99,4,6,4,6,0,0,0,0,0,0,0.840342662467495,0.159657337532505,0.159657337532505,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",79,24,99,4,7,4,7,1,1,0,0,0,0,0.24648382414927,0.75351617585073,0.75351617585073,0,1,1,1,0.75351617585073
"standard prompt","llama-2-70b-chat",79,25,99,5,6,6,5,1,0,0,0,0,0,0.573882810673647,0.426117189326353,0.573882810673647,0,1,1,1,0.426117189326353
"standard prompt","llama-2-70b-chat",79,26,99,5,7,5,7,1,1,0,0,0,0,0.550957293168394,0.449042706831606,0.449042706831606,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",79,27,99,6,7,7,6,0,1,0,0,0,0,0.988090948708784,0.0119090512912164,0.988090948708784,1,0,1,1,0.988090948708784
"standard prompt","llama-2-70b-chat",80,0,3,6,7,7,6,-99,1,0,0,0,0,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,NA,0.837567869828212
"standard prompt","llama-2-70b-chat",80,1,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,1,0.837567869828212
"standard prompt","llama-2-70b-chat",80,2,2,4,5,5,4,0,1,0,0.1,0.1,0,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,1,0.837567869828212
"standard prompt","llama-2-70b-chat",80,3,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.909996529952113,0.0900034700478872,0.909996529952113,1,0,1,1,0.909996529952113
"standard prompt","llama-2-70b-chat",80,4,1,2,3,3,2,0,1,-0.1,-0.1,-0.1,-0.1,0.931218990096283,0.0687810099037168,0.931218990096283,1,0,1,1,0.931218990096283
"standard prompt","llama-2-70b-chat",80,5,2,4,5,4,5,0,0,0.1,0.1,0.1,0.1,0.724499480279435,0.275500519720565,0.275500519720565,0,1,1,0,0.275500519720565
"standard prompt","llama-2-70b-chat",80,6,0,0,1,1,0,0,1,-1,0,0,-1,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,1,0.837567869828212
"standard prompt","llama-2-70b-chat",80,7,3,6,7,7,6,0,1,0,0,0,0,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,1,0.837567869828212
"standard prompt","llama-2-70b-chat",80,8,1,2,3,2,3,1,1,-0.1,0,-0.1,0,0.662819125046722,0.337180874953278,0.337180874953278,0,1,1,1,0.337180874953278
"standard prompt","llama-2-70b-chat",80,9,0,0,1,1,0,1,0,-1,0,0,-1,0.952904838214591,0.0470951617854086,0.952904838214591,1,0,1,0,0.952904838214591
"standard prompt","llama-2-70b-chat",80,10,3,6,7,6,7,0,0,0,1,0,1,0.837567869828212,0.162432130171788,0.162432130171788,0,1,1,0,0.162432130171788
"standard prompt","llama-2-70b-chat",80,11,1,2,3,3,2,0,1,0,0,0,0,0.938874478683192,0.0611255213168085,0.938874478683192,1,0,1,1,0.938874478683192
"standard prompt","llama-2-70b-chat",80,12,2,4,5,4,5,0,0,0,0.1,0,0.1,0.793846294280506,0.206153705719494,0.206153705719494,0,1,1,0,0.206153705719494
"standard prompt","llama-2-70b-chat",80,13,3,6,7,7,6,0,1,0,1,1,0,0.837895985271373,0.162104014728627,0.837895985271373,1,0,1,1,0.837895985271373
"standard prompt","llama-2-70b-chat",80,14,2,4,5,4,5,0,0,0,0.1,0,0.1,0.793699477236546,0.206300522763454,0.206300522763454,0,1,1,0,0.206300522763454
"standard prompt","llama-2-70b-chat",80,15,0,0,1,0,1,1,1,0,0,0,0,0.567606585672246,0.432393414327754,0.432393414327754,0,1,1,1,0.432393414327754
"standard prompt","llama-2-70b-chat",80,16,3,6,7,6,7,1,1,1,1,1,1,0.567606585672246,0.432393414327754,0.432393414327754,0,1,1,1,0.432393414327754
"standard prompt","llama-2-70b-chat",80,17,0,0,1,0,1,0,0,-1,-1,-1,-1,0.567942338569742,0.432057661430258,0.432057661430258,0,1,1,0,0.432057661430258
"standard prompt","llama-2-70b-chat",80,18,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.93881180777519,0.0611881922248099,0.93881180777519,1,0,1,1,0.93881180777519
"standard prompt","llama-2-70b-chat",80,19,0,0,1,0,1,0,0,-1,0,-1,0,0.770798114748605,0.229201885251395,0.229201885251395,0,1,1,0,0.229201885251395
"standard prompt","llama-2-70b-chat",80,20,3,6,7,7,6,0,1,0,1,1,0,0.959753565275501,0.0402464347244994,0.959753565275501,1,0,1,1,0.959753565275501
"standard prompt","llama-2-70b-chat",80,21,3,6,7,6,7,1,1,0,1,0,1,0.403499975165625,0.596500024834375,0.596500024834375,0,1,1,1,0.596500024834375
"standard prompt","llama-2-70b-chat",80,22,1,2,3,2,3,1,1,-0.1,0,-0.1,0,0.621064908296837,0.378935091703163,0.378935091703163,0,1,1,1,0.378935091703163
"standard prompt","llama-2-70b-chat",80,23,2,4,5,4,5,0,0,0,0.1,0,0.1,0.793552729758155,0.206447270241845,0.206447270241845,0,1,1,0,0.206447270241845
"standard prompt","llama-2-70b-chat",80,24,3,6,7,6,7,1,1,1,1,1,1,0.352608330441182,0.647391669558818,0.647391669558818,0,1,1,1,0.647391669558818
"standard prompt","llama-2-70b-chat",80,25,3,6,7,6,7,0,0,0,1,0,1,0.353121626527184,0.646878373472816,0.646878373472816,0,1,1,0,0.646878373472816
"standard prompt","llama-2-70b-chat",80,26,0,0,1,1,0,0,1,-1,0,0,-1,0.887917847766602,0.112082152233398,0.887917847766602,1,0,1,1,0.887917847766602
"standard prompt","llama-2-70b-chat",80,27,2,4,5,5,4,0,1,0,0.1,0.1,0,0.873791249635777,0.126208750364223,0.873791249635777,1,0,1,1,0.873791249635777
"standard prompt","llama-2-70b-chat",80,28,1,2,3,2,3,1,1,-0.1,-0.1,-0.1,-0.1,0.615359035698692,0.384640964301308,0.384640964301308,0,1,1,1,0.384640964301308
"standard prompt","llama-2-70b-chat",80,29,2,4,5,4,5,0,0,0.1,0,0.1,0,0.698280241851486,0.301719758148514,0.301719758148514,0,1,1,0,0.301719758148514
"standard prompt","llama-2-70b-chat",80,30,0,0,1,0,1,0,0,-1,-1,-1,-1,0.521722133479079,0.478277866520921,0.478277866520921,0,1,1,0,0.478277866520921
"standard prompt","llama-2-70b-chat",80,31,3,6,7,7,6,0,1,1,1,1,1,0.979885562966805,0.0201144370331948,0.979885562966805,1,0,1,1,0.979885562966805
"standard prompt","llama-2-70b-chat",80,32,0,0,1,1,0,0,1,-1,-1,-1,-1,0.910011403100488,0.0899885968995121,0.910011403100488,1,0,1,1,0.910011403100488
"standard prompt","llama-2-70b-chat",80,33,2,4,5,5,4,0,1,0,0.1,0.1,0,0.78822654725131,0.21177345274869,0.78822654725131,1,0,1,1,0.78822654725131
"standard prompt","llama-2-70b-chat",80,34,2,4,5,5,4,0,1,0,0.1,0.1,0,0.897729344975254,0.102270655024746,0.897729344975254,1,0,1,1,0.897729344975254
"standard prompt","llama-2-70b-chat",80,35,3,6,7,7,6,0,1,0,1,1,0,0.979841251726392,0.0201587482736084,0.979841251726392,1,0,1,1,0.979841251726392
"standard prompt","llama-2-70b-chat",80,36,0,0,1,0,1,0,0,-1,0,-1,0,0.724597657375115,0.275402342624885,0.275402342624885,0,1,1,0,0.275402342624885
"standard prompt","llama-2-70b-chat",80,37,1,2,3,3,2,0,1,0,0,0,0,0.943182648372997,0.0568173516270028,0.943182648372997,1,0,1,1,0.943182648372997
"standard prompt","llama-2-70b-chat",80,38,1,2,3,2,3,1,1,-0.1,0,-0.1,0,0.615912633014227,0.384087366985773,0.384087366985773,0,1,1,1,0.384087366985773
"standard prompt","llama-2-70b-chat",80,39,2,4,5,5,4,0,1,0.1,0,0,0.1,0.92718808723802,0.0728119127619797,0.92718808723802,1,0,1,1,0.92718808723802
"standard prompt","llama-2-70b-chat",80,40,0,0,1,1,0,0,1,0,0,0,0,0.91009876994888,0.0899012300511195,0.91009876994888,1,0,1,1,0.91009876994888
"standard prompt","llama-2-70b-chat",80,41,3,6,7,7,6,0,1,0,0,0,0,0.981660030199465,0.0183399698005348,0.981660030199465,1,0,1,1,0.981660030199465
"standard prompt","llama-2-70b-chat",80,42,1,2,3,3,2,0,1,-0.1,0,0,-0.1,0.943750079227993,0.0562499207720071,0.943750079227993,1,0,1,1,0.943750079227993
"standard prompt","llama-2-70b-chat",80,43,2,4,5,5,4,0,1,0,0,0,0,0.927046669189331,0.072953330810669,0.927046669189331,1,0,1,1,0.927046669189331
"standard prompt","llama-2-70b-chat",80,44,0,0,1,1,0,0,1,0,0,0,0,0.939606873494301,0.060393126505699,0.939606873494301,1,0,1,1,0.939606873494301
"standard prompt","llama-2-70b-chat",80,45,0,0,1,1,0,0,1,-1,0,0,-1,0.949315343039369,0.0506846569606309,0.949315343039369,1,0,1,1,0.949315343039369
"standard prompt","llama-2-70b-chat",80,46,1,2,3,3,2,0,1,0,-0.1,-0.1,0,0.944021262254121,0.0559787377458786,0.944021262254121,1,0,1,1,0.944021262254121
"standard prompt","llama-2-70b-chat",80,47,2,4,5,5,4,0,1,0,0.1,0.1,0,0.926985646326106,0.073014353673894,0.926985646326106,1,0,1,1,0.926985646326106
"standard prompt","llama-2-70b-chat",80,0,99,0,1,0,1,0,0,0,0,0,0,0.35779747790495,0.64220252209505,0.64220252209505,0,1,1,0,0.64220252209505
"standard prompt","llama-2-70b-chat",80,1,99,0,2,0,2,0,0,0,0,0,0,0.610425188985906,0.389574811014094,0.389574811014094,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",80,2,99,0,3,3,0,0,1,0,0,0,0,0.985187330461193,0.0148126695388068,0.985187330461193,1,0,1,1,0.985187330461193
"standard prompt","llama-2-70b-chat",80,3,99,0,4,4,0,0,1,0,0,0,0,0.955093404699711,0.0449065953002893,0.955093404699711,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",80,4,99,0,5,0,5,0,0,0,0,0,0,0.267798883728107,0.732201116271893,0.732201116271893,0,1,1,0,0.732201116271893
"standard prompt","llama-2-70b-chat",80,5,99,0,6,6,0,0,1,0,0,0,0,0.952968524255529,0.0470314757444709,0.952968524255529,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",80,6,99,0,7,7,0,0,1,0,0,0,0,0.996694581035038,0.00330541896496182,0.996694581035038,1,0,1,1,0.996694581035038
"standard prompt","llama-2-70b-chat",80,7,99,1,2,1,2,0,0,0,0,0,0,0.935491705146052,0.0645082948539478,0.0645082948539478,1,0,1,1,0.935491705146052
"standard prompt","llama-2-70b-chat",80,8,99,1,3,3,1,0,1,0,0,0,0,0.877844034871578,0.122155965128422,0.877844034871578,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",80,9,99,1,4,4,1,0,1,0,0,0,0,0.696787337513162,0.303212662486838,0.696787337513162,0,1,1,0,0.303212662486838
"standard prompt","llama-2-70b-chat",80,10,99,1,5,5,1,0,1,0,0,0,0,0.887066862357058,0.112933137642942,0.887066862357058,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",80,11,99,1,6,1,6,1,1,0,0,0,0,0.923924066375947,0.0760759336240527,0.0760759336240527,1,0,1,0,0.923924066375947
"standard prompt","llama-2-70b-chat",80,12,99,1,7,7,1,0,1,0,0,0,0,0.970220482465183,0.0297795175348166,0.970220482465183,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",80,13,99,2,3,2,3,1,1,0,0,0,0,0.568142688686813,0.431857311313187,0.431857311313187,0,1,1,1,0.431857311313187
"standard prompt","llama-2-70b-chat",80,14,99,2,4,4,2,0,1,0,0,0,0,0.866004310364215,0.133995689635785,0.866004310364215,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",80,15,99,2,5,2,5,1,1,0,0,0,0,0.546198666170148,0.453801333829852,0.453801333829852,0,1,1,1,0.453801333829852
"standard prompt","llama-2-70b-chat",80,16,99,2,6,2,6,1,1,0,0,0,0,0.811969944391714,0.188030055608286,0.188030055608286,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",80,17,99,2,7,2,7,1,1,0,0,0,0,0.224914180762307,0.775085819237693,0.775085819237693,0,1,1,1,0.775085819237693
"standard prompt","llama-2-70b-chat",80,18,99,3,4,4,3,1,0,0,0,0,0,0.622486960711864,0.377513039288136,0.622486960711864,0,1,1,1,0.377513039288136
"standard prompt","llama-2-70b-chat",80,19,99,3,5,3,5,0,0,0,0,0,0,0.825099672050533,0.174900327949467,0.174900327949467,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",80,20,99,3,6,3,6,0,0,0,0,0,0,0.944213804709717,0.0557861952902834,0.0557861952902834,1,0,1,1,0.944213804709717
"standard prompt","llama-2-70b-chat",80,21,99,3,7,3,7,0,0,0,0,0,0,0.532133110393899,0.467866889606101,0.467866889606101,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",80,22,99,4,5,5,4,0,1,0,0,0,0,0.946308840545864,0.0536911594541356,0.946308840545864,1,0,1,1,0.946308840545864
"standard prompt","llama-2-70b-chat",80,23,99,4,6,4,6,0,0,0,0,0,0,0.844053346224816,0.155946653775184,0.155946653775184,0,0,0,NA,NA
"standard prompt","llama-2-70b-chat",80,24,99,4,7,7,4,0,1,0,0,0,0,0.986505660054036,0.0134943399459637,0.986505660054036,1,0,1,1,0.986505660054036
"standard prompt","llama-2-70b-chat",80,25,99,5,6,5,6,0,0,0,0,0,0,0.948718413944282,0.0512815860557177,0.0512815860557177,1,0,1,1,0.948718413944282
"standard prompt","llama-2-70b-chat",80,26,99,5,7,5,7,1,1,0,0,0,0,0.55420215708863,0.44579784291137,0.44579784291137,1,1,0,NA,NA
"standard prompt","llama-2-70b-chat",80,27,99,6,7,6,7,1,1,0,0,0,0,0.257333475523592,0.742666524476408,0.742666524476408,0,1,1,1,0.742666524476408
"standard prompt","llama-2-70b-chat",81,0,3,6,7,6,7,-99,0,1,1,1,1,0.837567869828212,0.162432130171788,0.162432130171788,0,1,1,NA,0.162432130171788
"standard prompt","llama-2-70b-chat",81,1,0,0,1,0,1,0,0,0,0,0,0,0.837567869828212,0.162432130171788,0.162432130171788,0,1,1,0,0.162432130171788
"standard prompt","llama-2-70b-chat",81,2,2,4,5,4,5,0,0,0.1,0.1,0.1,0.1,0.837567869828212,0.162432130171788,0.162432130171788,0,1,1,0,0.162432130171788
"standard prompt","llama-2-70b-chat",81,3,0,0,1,1,0,0,1,-1,0,0,-1,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,1,0.837567869828212
"standard prompt","llama-2-70b-chat",81,4,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.837567869828212,0.162432130171788,0.162432130171788,0,1,1,0,0.162432130171788
"standard prompt","llama-2-70b-chat",81,5,2,4,5,4,5,0,0,0,0.1,0,0.1,0.847766475322065,0.152233524677935,0.152233524677935,0,1,1,0,0.152233524677935
"standard prompt","llama-2-70b-chat",81,6,2,4,5,5,4,0,1,0,0.1,0.1,0,0.82700676212191,0.17299323787809,0.82700676212191,1,0,1,1,0.82700676212191
"standard prompt","llama-2-70b-chat",81,7,0,0,1,0,1,0,0,-1,-1,-1,-1,0.5678634404752,0.4321365595248,0.4321365595248,0,1,1,0,0.4321365595248
"standard prompt","llama-2-70b-chat",81,8,0,0,1,0,1,0,0,-1,0,-1,0,0.770748368589334,0.229251631410666,0.229251631410666,0,1,1,0,0.229251631410666
"standard prompt","llama-2-70b-chat",81,9,3,6,7,7,6,1,0,0,0,0,0,0.837567869828212,0.162432130171788,0.837567869828212,1,0,1,0,0.837567869828212
"standard prompt","llama-2-70b-chat",81,10,0,0,1,0,1,0,0,-1,0,-1,0,0.770397257792336,0.229602742207664,0.229602742207664,0,1,1,0,0.229602742207664
"standard prompt","llama-2-70b-chat",81,11,0,0,1,1,0,0,1,0,-1,-1,0,0.888143093770777,0.111856906229223,0.888143093770777,1,0,1,1,0.888143093770777
"standard prompt","llama-2-70b-chat",81,12,2,4,5,4,5,0,0,0,0.1,0,0.1,0.731001196792902,0.268998803207098,0.268998803207098,0,1,1,0,0.268998803207098
"standard prompt","llama-2-70b-chat",81,13,2,4,5,5,4,0,1,0.1,0,0,0.1,0.907318464863727,0.0926815351362727,0.907318464863727,1,0,1,1,0.907318464863727
"standard prompt","llama-2-70b-chat",81,14,3,6,7,6,7,0,0,0,1,0,1,0.837672528096452,0.162327471903548,0.162327471903548,0,1,1,0,0.162327471903548
"standard prompt","llama-2-70b-chat",81,15,2,4,5,4,5,0,0,0,0.1,0,0.1,0.73125313716553,0.26874686283447,0.26874686283447,0,1,1,0,0.26874686283447
"standard prompt","llama-2-70b-chat",81,16,1,2,3,2,3,0,0,0,0,0,0,0.837406063716138,0.162593936283862,0.162593936283862,0,1,1,0,0.162593936283862
"standard prompt","llama-2-70b-chat",81,17,2,4,5,5,4,0,1,0,0,0,0,0.907210743240488,0.0927892567595121,0.907210743240488,1,0,1,1,0.907210743240488
"standard prompt","llama-2-70b-chat",81,18,1,2,3,2,3,0,0,-0.1,0,-0.1,0,0.83749772437398,0.16250227562602,0.16250227562602,0,1,1,0,0.16250227562602
"standard prompt","llama-2-70b-chat",81,19,0,0,1,0,1,0,0,-1,0,-1,0,0.770549583671305,0.229450416328695,0.229450416328695,0,1,1,0,0.229450416328695
"standard prompt","llama-2-70b-chat",81,20,1,2,3,3,2,1,0,-0.1,0,0,-0.1,0.837799540834908,0.162200459165092,0.837799540834908,1,0,1,0,0.837799540834908
"standard prompt","llama-2-70b-chat",81,21,3,6,7,7,6,0,1,0,1,1,0,0.837791547744987,0.162208452255013,0.837791547744987,1,0,1,1,0.837791547744987
"standard prompt","llama-2-70b-chat",81,22,3,6,7,7,6,0,1,1,1,1,1,0.952936839041209,0.0470631609587915,0.952936839041209,1,0,1,1,0.952936839041209
"standard prompt","llama-2-70b-chat",81,23,0,0,1,0,1,0,0,-1,0,-1,0,0.770198458256725,0.229801541743275,0.229801541743275,0,1,1,0,0.229801541743275
"standard prompt","llama-2-70b-chat",81,24,2,4,5,5,4,0,1,0,0.1,0.1,0,0.907156871062916,0.0928431289370844,0.907156871062916,1,0,1,1,0.907156871062916
"standard prompt","llama-2-70b-chat",81,25,1,2,3,3,2,1,0,-0.1,0,0,-0.1,0.837960799793806,0.162039200206194,0.837960799793806,1,0,1,0,0.837960799793806
"standard prompt","llama-2-70b-chat",81,26,0,0,1,1,0,0,1,-1,0,0,-1,0.888254552394642,0.111745447605358,0.888254552394642,1,0,1,1,0.888254552394642
"standard prompt","llama-2-70b-chat",81,27,0,0,1,1,0,0,1,-1,-1,-1,-1,0.960646054800187,0.039353945199813,0.960646054800187,1,0,1,1,0.960646054800187
"standard prompt","llama-2-70b-chat",81,28,1,2,3,3,2,1,0,-0.1,0,0,-0.1,0.83812176834206,0.16187823165794,0.83812176834206,1,0,1,0,0.83812176834206
"standard prompt","llama-2-70b-chat",81,29,1,2,3,2,3,0,0,0,0,0,0,0.836850749621747,0.163149250378253,0.163149250378253,0,1,1,0,0.163149250378253
"standard prompt","llama-2-70b-chat",81,30,2,4,5,5,4,0,1,0.1,0.1,0.1,0.1,0.930263380882055,0.0697366191179454,0.930263380882055,1,0,1,1,0.930263380882055
"standard prompt","llama-2-70b-chat",81,31,2,4,5,4,5,1,1,0,0.1,0,0.1,0.666120936982501,0.333879063017499,0.333879063017499,0,1,1,1,0.333879063017499
"standard prompt","llama-2-70b-chat",81,32,1,2,3,2,3,0,0,-0.1,-0.1,-0.1,-0.1,0.837257228935833,0.162742771064167,0.162742771064167,0,1,1,0,0.162742771064167
"standard prompt","llama-2-70b-chat",81,33,2,4,5,4,5,1,1,0,0.1,0,0.1,0.635330412541858,0.364669587458142,0.364669587458142,0,1,1,1,0.364669587458142
