"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome","M7_predL","M7_predR","M7_pACC","left_REL","right_REL","target_trial","chose_REL","M7_pREL"
"standard prompt","gpt-3.5-turbo-0125",23,0,99,0,1,0,1,1,1,0,0,0,0,0.159063786190247,0.840936213809753,0.840936213809753,0,1,1,1,0.840936213809753
"standard prompt","gpt-3.5-turbo-0125",23,1,99,0,2,0,2,1,1,0,0,0,0,0.295175960840979,0.704824039159021,0.704824039159021,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",23,2,99,0,3,0,3,1,1,0,0,0,0,0.0195223581511536,0.980477641848846,0.980477641848846,0,1,1,1,0.980477641848846
"standard prompt","gpt-3.5-turbo-0125",23,3,99,1,2,1,2,1,1,0,0,0,0,0.869945303101492,0.130054696898508,0.130054696898508,1,0,1,0,0.869945303101492
"standard prompt","gpt-3.5-turbo-0125",23,4,99,1,3,1,3,1,1,0,0,0,0,0.241288606729088,0.758711393270912,0.758711393270912,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",23,5,99,2,3,2,3,1,1,0,0,0,0,0.125597143079786,0.874402856920214,0.874402856920214,0,1,1,1,0.874402856920214
"standard prompt","gpt-3.5-turbo-0125",23,0,99,0,1,1,0,0,1,0,0,0,0,0.979697364315171,0.0203026356848293,0.979697364315171,1,0,1,1,0.979697364315171
"standard prompt","gpt-3.5-turbo-0125",23,1,99,0,2,2,0,0,1,0,0,0,0,0.956129825215099,0.0438701747849012,0.956129825215099,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",23,2,99,0,3,3,0,0,1,0,0,0,0,0.99782329066693,0.0021767093330703,0.99782329066693,1,0,1,1,0.99782329066693
"standard prompt","gpt-3.5-turbo-0125",23,3,99,1,2,2,1,0,1,0,0,0,0,0.577082288664327,0.422917711335673,0.577082288664327,0,1,1,0,0.422917711335673
"standard prompt","gpt-3.5-turbo-0125",23,4,99,1,3,3,1,0,1,0,0,0,0,0.966330391254237,0.0336696087457633,0.966330391254237,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",23,5,99,2,3,3,2,0,1,0,0,0,0,0.984506869988914,0.0154931300110862,0.984506869988914,1,0,1,1,0.984506869988914
"standard prompt","gpt-3.5-turbo-0125",24,0,0,0,1,0,1,1,1,0,1,0,1,0.751315611029677,0.248684388970323,0.248684388970323,0,1,1,1,0.248684388970323
"standard prompt","gpt-3.5-turbo-0125",24,1,0,0,1,0,1,1,1,0,0,0,0,0.511129972922136,0.488870027077864,0.488870027077864,0,1,1,1,0.488870027077864
"standard prompt","gpt-3.5-turbo-0125",24,2,1,2,3,2,3,0,0,1,1,1,1,0.751315611029677,0.248684388970323,0.248684388970323,0,1,1,0,0.248684388970323
"standard prompt","gpt-3.5-turbo-0125",24,3,0,0,1,0,1,1,1,0,0,0,0,0.459819634297725,0.540180365702275,0.540180365702275,0,1,1,1,0.540180365702275
"standard prompt","gpt-3.5-turbo-0125",24,4,0,0,1,0,1,1,1,0,1,0,1,0.421538654204846,0.578461345795154,0.578461345795154,0,1,1,1,0.578461345795154
"standard prompt","gpt-3.5-turbo-0125",24,5,0,0,1,0,1,1,1,1,0,1,0,0.235959513473009,0.76404048652699,0.76404048652699,0,1,1,1,0.76404048652699
"standard prompt","gpt-3.5-turbo-0125",24,6,1,2,3,2,3,0,0,0,0,0,0,0.805013155195922,0.194986844804078,0.194986844804078,0,1,1,0,0.194986844804078
"standard prompt","gpt-3.5-turbo-0125",24,7,0,0,1,0,1,0,0,0,1,0,1,0.353259724301667,0.646740275698333,0.646740275698333,0,1,1,0,0.646740275698333
"standard prompt","gpt-3.5-turbo-0125",24,8,1,2,3,2,3,0,0,1,1,1,1,0.849439511231,0.150560488769,0.150560488769,0,1,1,0,0.150560488769
"standard prompt","gpt-3.5-turbo-0125",24,9,1,2,3,3,2,0,1,1,1,1,1,0.556994863029205,0.443005136970795,0.556994863029205,1,0,1,1,0.556994863029205
"standard prompt","gpt-3.5-turbo-0125",24,10,1,2,3,3,2,0,1,1,1,1,1,0.645987791884608,0.354012208115392,0.645987791884608,1,0,1,1,0.645987791884608
"standard prompt","gpt-3.5-turbo-0125",24,11,1,2,3,2,3,0,0,0,1,0,1,0.78666490276602,0.21333509723398,0.21333509723398,0,1,1,0,0.21333509723398
"standard prompt","gpt-3.5-turbo-0125",24,12,1,2,3,3,2,0,1,0,1,1,0,0.794875655733121,0.205124344266879,0.794875655733121,1,0,1,1,0.794875655733121
"standard prompt","gpt-3.5-turbo-0125",24,13,1,2,3,2,3,1,1,1,1,1,1,0.457866441171488,0.542133558828512,0.542133558828512,0,1,1,1,0.542133558828512
"standard prompt","gpt-3.5-turbo-0125",24,14,0,0,1,1,0,0,1,0,0,0,0,0.958999813188215,0.0410001868117845,0.958999813188215,1,0,1,1,0.958999813188215
"standard prompt","gpt-3.5-turbo-0125",24,15,0,0,1,1,0,0,1,0,0,0,0,0.961449094727144,0.0385509052728563,0.961449094727144,1,0,1,1,0.961449094727144
"standard prompt","gpt-3.5-turbo-0125",24,16,0,0,1,1,0,0,1,0,0,0,0,0.962695331107634,0.0373046688923661,0.962695331107634,1,0,1,1,0.962695331107634
"standard prompt","gpt-3.5-turbo-0125",24,17,1,2,3,3,2,0,1,1,1,1,1,0.923868938068216,0.0761310619317843,0.923868938068216,1,0,1,1,0.923868938068216
"standard prompt","gpt-3.5-turbo-0125",24,18,0,0,1,0,1,0,0,0,0,0,0,0.25941786925217,0.74058213074783,0.74058213074783,0,1,1,0,0.74058213074783
"standard prompt","gpt-3.5-turbo-0125",24,19,1,2,3,2,3,1,1,1,1,1,1,0.409319724069323,0.590680275930677,0.590680275930677,0,1,1,1,0.590680275930677
"standard prompt","gpt-3.5-turbo-0125",24,20,0,0,1,1,0,0,1,0,0,0,0,0.94465323371075,0.0553467662892496,0.94465323371075,1,0,1,1,0.94465323371075
"standard prompt","gpt-3.5-turbo-0125",24,21,0,0,1,1,0,0,1,0,0,0,0,0.945059552738417,0.0549404472615834,0.945059552738417,1,0,1,1,0.945059552738417
"standard prompt","gpt-3.5-turbo-0125",24,22,0,0,1,0,1,0,0,0,0,0,0,0.348534878902164,0.651465121097836,0.651465121097836,0,1,1,0,0.651465121097836
"standard prompt","gpt-3.5-turbo-0125",24,23,0,0,1,1,0,0,1,0,0,0,0,0.924823053156265,0.0751769468437351,0.924823053156265,1,0,1,1,0.924823053156265
"standard prompt","gpt-3.5-turbo-0125",24,24,1,2,3,3,2,0,1,1,1,1,1,0.932887678498318,0.0671123215016821,0.932887678498318,1,0,1,1,0.932887678498318
"standard prompt","gpt-3.5-turbo-0125",24,25,0,0,1,0,1,0,0,0,0,0,0,0.427555549763241,0.572444450236759,0.572444450236759,0,1,1,0,0.572444450236759
"standard prompt","gpt-3.5-turbo-0125",24,26,1,2,3,2,3,1,1,1,1,1,1,0.389036314240193,0.610963685759807,0.610963685759807,0,1,1,1,0.610963685759807
"standard prompt","gpt-3.5-turbo-0125",24,27,1,2,3,3,2,0,1,1,1,1,1,0.935502173317709,0.0644978266822911,0.935502173317709,1,0,1,1,0.935502173317709
"standard prompt","gpt-3.5-turbo-0125",24,28,1,2,3,3,2,0,1,0,1,1,0,0.935286322388889,0.0647136776111108,0.935286322388889,1,0,1,1,0.935286322388889
"standard prompt","gpt-3.5-turbo-0125",24,29,0,0,1,0,1,0,0,0,1,0,1,0.493038305815646,0.506961694184354,0.506961694184354,0,1,1,0,0.506961694184354
"standard prompt","gpt-3.5-turbo-0125",24,30,1,2,3,3,2,0,1,0,1,1,0,0.970942396247519,0.0290576037524808,0.970942396247519,1,0,1,1,0.970942396247519
"standard prompt","gpt-3.5-turbo-0125",24,31,0,0,1,1,0,0,1,1,0,0,1,0.931453617289401,0.0685463827105987,0.931453617289401,1,0,1,1,0.931453617289401
"standard prompt","gpt-3.5-turbo-0125",24,32,1,2,3,2,3,1,1,1,1,1,1,0.117491529998966,0.882508470001034,0.882508470001034,0,1,1,1,0.882508470001034
"standard prompt","gpt-3.5-turbo-0125",24,33,1,2,3,3,2,0,1,0,1,1,0,0.983704247251744,0.0162957527482557,0.983704247251744,1,0,1,1,0.983704247251744
"standard prompt","gpt-3.5-turbo-0125",24,34,1,2,3,2,3,1,1,0,1,0,1,0.0742221602341966,0.925777839765803,0.925777839765803,0,1,1,1,0.925777839765803
"standard prompt","gpt-3.5-turbo-0125",24,35,1,2,3,3,2,0,1,0,1,1,0,0.994927804715078,0.00507219528492202,0.994927804715078,1,0,1,1,0.994927804715078
"standard prompt","gpt-3.5-turbo-0125",24,36,0,0,1,1,0,0,1,0,1,1,0,0.889393429166728,0.110606570833272,0.889393429166728,1,0,1,1,0.889393429166728
"standard prompt","gpt-3.5-turbo-0125",24,37,0,0,1,0,1,1,1,0,1,0,1,0.311113147255681,0.688886852744319,0.688886852744319,0,1,1,1,0.688886852744319
"standard prompt","gpt-3.5-turbo-0125",24,38,1,2,3,3,2,0,1,0,1,1,0,0.996812820136899,0.00318717986310055,0.996812820136899,1,0,1,1,0.996812820136899
"standard prompt","gpt-3.5-turbo-0125",24,39,0,0,1,0,1,0,0,0,0,0,0,0.17005293706935,0.82994706293065,0.82994706293065,0,1,1,0,0.82994706293065
"standard prompt","gpt-3.5-turbo-0125",24,40,0,0,1,1,0,0,1,0,1,1,0,0.96598769205414,0.0340123079458596,0.96598769205414,1,0,1,1,0.96598769205414
"standard prompt","gpt-3.5-turbo-0125",24,41,1,2,3,2,3,1,1,0,1,0,1,0.0191859370514741,0.980814062948526,0.980814062948526,0,1,1,1,0.980814062948526
"standard prompt","gpt-3.5-turbo-0125",24,42,0,0,1,0,1,1,1,0,1,0,1,0.13273334481757,0.86726665518243,0.86726665518243,0,1,1,1,0.86726665518243
"standard prompt","gpt-3.5-turbo-0125",24,43,0,0,1,1,0,0,1,0,0,0,0,0.991202478497282,0.00879752150271833,0.991202478497282,1,0,1,1,0.991202478497282
"standard prompt","gpt-3.5-turbo-0125",24,44,1,2,3,3,2,0,1,0,1,1,0,0.998481557318743,0.00151844268125653,0.998481557318743,1,0,1,1,0.998481557318743
"standard prompt","gpt-3.5-turbo-0125",24,45,1,2,3,2,3,1,1,1,1,1,1,0.010237042081541,0.989762957918459,0.989762957918459,0,1,1,1,0.989762957918459
"standard prompt","gpt-3.5-turbo-0125",24,46,1,2,3,3,2,0,1,1,1,1,1,0.998451594492303,0.00154840550769717,0.998451594492303,1,0,1,1,0.998451594492303
"standard prompt","gpt-3.5-turbo-0125",24,47,0,0,1,0,1,1,1,0,0,0,0,0.0872853932972674,0.912714606702733,0.912714606702733,0,1,1,1,0.912714606702733
"standard prompt","gpt-3.5-turbo-0125",24,48,0,0,1,1,0,0,1,0,0,0,0,0.987820435737369,0.012179564262631,0.987820435737369,1,0,1,1,0.987820435737369
"standard prompt","gpt-3.5-turbo-0125",24,49,1,2,3,3,2,0,1,1,1,1,1,0.997915017626518,0.0020849823734821,0.997915017626518,1,0,1,1,0.997915017626518
"standard prompt","gpt-3.5-turbo-0125",24,50,1,2,3,3,2,0,1,0,0,0,0,0.997235107972019,0.00276489202798094,0.997235107972019,1,0,1,1,0.997235107972019
"standard prompt","gpt-3.5-turbo-0125",24,51,0,0,1,1,0,0,1,0,1,1,0,0.985752987906868,0.0142470120931323,0.985752987906868,1,0,1,1,0.985752987906868
"standard prompt","gpt-3.5-turbo-0125",24,52,1,2,3,3,2,0,1,1,0,0,1,0.997038839591094,0.00296116040890597,0.997038839591094,1,0,1,1,0.997038839591094
"standard prompt","gpt-3.5-turbo-0125",24,53,1,2,3,3,2,0,1,1,1,1,1,0.993978520582975,0.00602147941702502,0.993978520582975,1,0,1,1,0.993978520582975
"standard prompt","gpt-3.5-turbo-0125",24,54,0,0,1,0,1,1,1,0,1,0,1,0.0665725825804166,0.933427417419583,0.933427417419583,0,1,1,1,0.933427417419583
"standard prompt","gpt-3.5-turbo-0125",24,55,0,0,1,1,0,0,1,0,0,0,0,0.9954097771703,0.00459022282970051,0.9954097771703,1,0,1,1,0.9954097771703
"standard prompt","gpt-3.5-turbo-0125",24,56,1,2,3,2,3,1,1,1,1,1,1,0.0605235092340974,0.939476490765903,0.939476490765903,0,1,1,1,0.939476490765903
"standard prompt","gpt-3.5-turbo-0125",24,57,0,0,1,1,0,0,1,1,1,1,1,0.994234893239414,0.00576510676058628,0.994234893239414,1,0,1,1,0.994234893239414
"standard prompt","gpt-3.5-turbo-0125",24,58,1,2,3,2,3,1,1,1,1,1,1,0.0699928268541028,0.930007173145897,0.930007173145897,0,1,1,1,0.930007173145897
"standard prompt","gpt-3.5-turbo-0125",24,59,0,0,1,1,0,0,1,0,1,1,0,0.994404124850332,0.00559587514966851,0.994404124850332,1,0,1,1,0.994404124850332
"standard prompt","gpt-3.5-turbo-0125",24,0,99,0,1,0,1,1,1,0,0,0,0,0.0822169975249149,0.917783002475085,0.917783002475085,0,1,1,1,0.917783002475085
"standard prompt","gpt-3.5-turbo-0125",24,1,99,0,2,0,2,1,1,0,0,0,0,0.265906763164902,0.734093236835098,0.734093236835098,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",24,2,99,0,3,0,3,1,1,0,0,0,0,0.0230519740038021,0.976948025996198,0.976948025996198,0,1,1,1,0.976948025996198
"standard prompt","gpt-3.5-turbo-0125",24,3,99,1,2,1,2,0,0,0,0,0,0,0.924334369633112,0.0756656303668884,0.0756656303668884,1,0,1,1,0.924334369633112
"standard prompt","gpt-3.5-turbo-0125",24,4,99,1,3,1,3,1,1,0,0,0,0,0.4431366009465,0.5568633990535,0.5568633990535,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",24,5,99,2,3,2,3,1,1,0,0,0,0,0.164440810976039,0.835559189023961,0.835559189023961,0,1,1,1,0.835559189023961
"standard prompt","gpt-3.5-turbo-0125",24,0,99,0,1,1,0,0,1,0,0,0,0,0.990280763128129,0.00971923687187054,0.990280763128129,1,0,1,1,0.990280763128129
"standard prompt","gpt-3.5-turbo-0125",24,1,99,0,2,2,0,0,1,0,0,0,0,0.961829447069834,0.0381705529301662,0.961829447069834,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",24,2,99,0,3,3,0,0,1,0,0,0,0,0.997421497201517,0.0025785027984831,0.997421497201517,1,0,1,1,0.997421497201517
"standard prompt","gpt-3.5-turbo-0125",24,3,99,1,2,2,1,0,1,0,0,0,0,0.427644669617662,0.572355330382338,0.427644669617662,0,1,1,0,0.572355330382338
"standard prompt","gpt-3.5-turbo-0125",24,4,99,1,3,3,1,0,1,0,0,0,0,0.919806758937624,0.0801932410623765,0.919806758937624,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",24,5,99,2,3,3,2,0,1,0,0,0,0,0.978893317588247,0.021106682411753,0.978893317588247,1,0,1,1,0.978893317588247
"standard prompt","gpt-3.5-turbo-0125",25,0,1,2,3,3,2,0,1,0,1,1,0,0.751315611029677,0.248684388970323,0.751315611029677,1,0,1,1,0.751315611029677
"standard prompt","gpt-3.5-turbo-0125",25,1,1,2,3,2,3,1,1,1,1,1,1,0.511129972922136,0.488870027077864,0.488870027077864,0,1,1,1,0.488870027077864
"standard prompt","gpt-3.5-turbo-0125",25,2,1,2,3,2,3,1,1,0,1,0,1,0.459819634297725,0.540180365702275,0.540180365702275,0,1,1,1,0.540180365702275
"standard prompt","gpt-3.5-turbo-0125",25,3,0,0,1,0,1,0,0,0,1,0,1,0.751315611029677,0.248684388970323,0.248684388970323,0,1,1,0,0.248684388970323
"standard prompt","gpt-3.5-turbo-0125",25,4,1,2,3,2,3,1,1,1,1,1,1,0.260820481228027,0.739179518771973,0.739179518771973,0,1,1,1,0.739179518771973
"standard prompt","gpt-3.5-turbo-0125",25,5,1,2,3,3,2,0,1,1,1,1,1,0.965244599295019,0.0347554007049808,0.965244599295019,1,0,1,1,0.965244599295019
"standard prompt","gpt-3.5-turbo-0125",25,6,0,0,1,1,0,0,1,0,0,0,0,0.823782086128636,0.176217913871364,0.823782086128636,1,0,1,1,0.823782086128636
"standard prompt","gpt-3.5-turbo-0125",25,7,1,2,3,3,2,0,1,1,1,1,1,0.966524118345677,0.0334758816543235,0.966524118345677,1,0,1,1,0.966524118345677
"standard prompt","gpt-3.5-turbo-0125",25,8,0,0,1,1,0,0,1,1,1,1,1,0.859431700874294,0.140568299125706,0.859431700874294,1,0,1,1,0.859431700874294
"standard prompt","gpt-3.5-turbo-0125",25,9,0,0,1,0,1,1,1,0,0,0,0,0.532122145410343,0.467877854589657,0.467877854589657,0,1,1,1,0.467877854589657
"standard prompt","gpt-3.5-turbo-0125",25,10,1,2,3,2,3,0,0,0,0,0,0,0.237923496472253,0.762076503527747,0.762076503527747,0,1,1,0,0.762076503527747
"standard prompt","gpt-3.5-turbo-0125",25,11,0,0,1,0,1,1,1,0,0,0,0,0.4780147290642,0.5219852709358,0.5219852709358,0,1,1,1,0.5219852709358
"standard prompt","gpt-3.5-turbo-0125",25,12,0,0,1,0,1,1,1,0,1,0,1,0.437101485291977,0.562898514708023,0.562898514708023,0,1,1,1,0.562898514708023
"standard prompt","gpt-3.5-turbo-0125",25,13,1,2,3,2,3,0,0,1,1,1,1,0.37036235773284,0.62963764226716,0.62963764226716,0,1,1,0,0.62963764226716
"standard prompt","gpt-3.5-turbo-0125",25,14,1,2,3,3,2,0,1,0,1,1,0,0.909976212347098,0.0900237876529016,0.909976212347098,1,0,1,1,0.909976212347098
"standard prompt","gpt-3.5-turbo-0125",25,15,0,0,1,0,1,1,1,0,1,0,1,0.245921304398595,0.754078695601405,0.754078695601405,0,1,1,1,0.754078695601405
"standard prompt","gpt-3.5-turbo-0125",25,16,1,2,3,3,2,0,1,0,1,1,0,0.960924161900544,0.0390758380994565,0.960924161900544,1,0,1,1,0.960924161900544
"standard prompt","gpt-3.5-turbo-0125",25,17,1,2,3,3,2,0,1,1,1,1,1,0.981380868952634,0.0186191310473661,0.981380868952634,1,0,1,1,0.981380868952634
"standard prompt","gpt-3.5-turbo-0125",25,18,1,2,3,3,2,0,1,0,1,1,0,0.980781901240698,0.0192180987593016,0.980781901240698,1,0,1,1,0.980781901240698
"standard prompt","gpt-3.5-turbo-0125",25,19,0,0,1,0,1,1,1,0,0,0,0,0.134187288339613,0.865812711660387,0.865812711660387,0,1,1,1,0.865812711660387
"standard prompt","gpt-3.5-turbo-0125",25,20,1,2,3,2,3,1,1,1,0,1,0,0.0847436629345623,0.915256337065438,0.915256337065438,0,1,1,1,0.915256337065438
"standard prompt","gpt-3.5-turbo-0125",25,21,0,0,1,0,1,1,1,0,0,0,0,0.137232698562827,0.862767301437173,0.862767301437173,0,1,1,1,0.862767301437173
"standard prompt","gpt-3.5-turbo-0125",25,22,1,2,3,2,3,1,1,1,1,1,1,0.149472239410389,0.850527760589611,0.850527760589611,0,1,1,1,0.850527760589611
"standard prompt","gpt-3.5-turbo-0125",25,23,0,0,1,1,0,0,1,0,0,0,0,0.982087865508533,0.0179121344914664,0.982087865508533,1,0,1,1,0.982087865508533
"standard prompt","gpt-3.5-turbo-0125",25,24,1,2,3,2,3,1,1,1,1,1,1,0.154164710692451,0.845835289307549,0.845835289307549,0,1,1,1,0.845835289307549
"standard prompt","gpt-3.5-turbo-0125",25,25,0,0,1,1,0,0,1,0,1,1,0,0.98098311341511,0.0190168865848905,0.98098311341511,1,0,1,1,0.98098311341511
"standard prompt","gpt-3.5-turbo-0125",25,26,0,0,1,1,0,0,1,0,1,1,0,0.99004876123538,0.0099512387646197,0.99004876123538,1,0,1,1,0.99004876123538
"standard prompt","gpt-3.5-turbo-0125",25,27,0,0,1,0,1,1,1,0,0,0,0,0.0496410197729397,0.95035898022706,0.95035898022706,0,1,1,1,0.95035898022706
"standard prompt","gpt-3.5-turbo-0125",25,28,1,2,3,3,2,0,1,0,1,1,0,0.979381185303591,0.0206188146964088,0.979381185303591,1,0,1,1,0.979381185303591
"standard prompt","gpt-3.5-turbo-0125",25,29,1,2,3,3,2,0,1,1,1,1,1,0.989326938809374,0.0106730611906257,0.989326938809374,1,0,1,1,0.989326938809374
"standard prompt","gpt-3.5-turbo-0125",25,30,0,0,1,0,1,1,1,0,0,0,0,0.0582569171932014,0.941743082806799,0.941743082806799,0,1,1,1,0.941743082806799
"standard prompt","gpt-3.5-turbo-0125",25,31,0,0,1,0,1,1,1,1,0,1,0,0.0682526141640189,0.931747385835981,0.931747385835981,0,1,1,1,0.931747385835981
"standard prompt","gpt-3.5-turbo-0125",25,32,0,0,1,1,0,0,1,0,1,1,0,0.984791416682877,0.0152085833171233,0.984791416682877,1,0,1,1,0.984791416682877
"standard prompt","gpt-3.5-turbo-0125",25,33,1,2,3,3,2,0,1,0,1,1,0,0.988000017640081,0.0119999823599186,0.988000017640081,1,0,1,1,0.988000017640081
"standard prompt","gpt-3.5-turbo-0125",25,34,1,2,3,3,2,0,1,1,1,1,1,0.993313745572203,0.00668625442779684,0.993313745572203,1,0,1,1,0.993313745572203
"standard prompt","gpt-3.5-turbo-0125",25,35,0,0,1,1,0,0,1,0,0,0,0,0.991796919716312,0.00820308028368811,0.991796919716312,1,0,1,1,0.991796919716312
"standard prompt","gpt-3.5-turbo-0125",25,36,1,2,3,3,2,0,1,0,1,1,0,0.99210092494033,0.00789907505966945,0.99210092494033,1,0,1,1,0.99210092494033
"standard prompt","gpt-3.5-turbo-0125",25,37,1,2,3,2,3,1,1,1,1,1,1,0.0410186603482185,0.958981339651782,0.958981339651782,0,1,1,1,0.958981339651782
"standard prompt","gpt-3.5-turbo-0125",25,38,1,2,3,3,2,0,1,1,1,1,1,0.994279713704742,0.0057202862952579,0.994279713704742,1,0,1,1,0.994279713704742
"standard prompt","gpt-3.5-turbo-0125",25,39,1,2,3,3,2,0,1,1,1,1,1,0.993025992119899,0.00697400788010118,0.993025992119899,1,0,1,1,0.993025992119899
"standard prompt","gpt-3.5-turbo-0125",25,40,0,0,1,1,0,0,1,0,0,0,0,0.990537624068454,0.00946237593154601,0.990537624068454,1,0,1,1,0.990537624068454
"standard prompt","gpt-3.5-turbo-0125",25,41,0,0,1,0,1,1,1,0,0,0,0,0.0916443041731105,0.90835569582689,0.90835569582689,0,1,1,1,0.90835569582689
"standard prompt","gpt-3.5-turbo-0125",25,42,0,0,1,1,0,0,1,0,0,0,0,0.987368120654361,0.0126318793456391,0.987368120654361,1,0,1,1,0.987368120654361
"standard prompt","gpt-3.5-turbo-0125",25,43,0,0,1,0,1,1,1,0,1,0,1,0.118955351826354,0.881044648173646,0.881044648173646,0,1,1,1,0.881044648173646
"standard prompt","gpt-3.5-turbo-0125",25,44,0,0,1,0,1,1,1,0,1,0,1,0.0678204264471361,0.932179573552864,0.932179573552864,0,1,1,1,0.932179573552864
"standard prompt","gpt-3.5-turbo-0125",25,45,1,2,3,2,3,1,1,0,1,0,1,0.0721506138390693,0.927849386160931,0.927849386160931,0,1,1,1,0.927849386160931
"standard prompt","gpt-3.5-turbo-0125",25,46,0,0,1,1,0,0,1,0,0,0,0,0.995331109615383,0.00466889038461722,0.995331109615383,1,0,1,1,0.995331109615383
"standard prompt","gpt-3.5-turbo-0125",25,47,0,0,1,0,1,1,1,0,0,0,0,0.0506867511590874,0.949313248840913,0.949313248840913,0,1,1,1,0.949313248840913
"standard prompt","gpt-3.5-turbo-0125",25,48,0,0,1,1,0,0,1,0,1,1,0,0.992821161903698,0.00717883809630227,0.992821161903698,1,0,1,1,0.992821161903698
"standard prompt","gpt-3.5-turbo-0125",25,49,1,2,3,2,3,1,1,1,0,1,0,0.0433635339726394,0.956636466027361,0.956636466027361,0,1,1,1,0.956636466027361
"standard prompt","gpt-3.5-turbo-0125",25,50,1,2,3,2,3,1,1,1,1,1,1,0.0823291470038854,0.917670852996115,0.917670852996115,0,1,1,1,0.917670852996115
"standard prompt","gpt-3.5-turbo-0125",25,51,1,2,3,2,3,1,1,1,1,1,1,0.0941313568013388,0.905868643198661,0.905868643198661,0,1,1,1,0.905868643198661
"standard prompt","gpt-3.5-turbo-0125",25,52,0,0,1,0,1,1,1,0,0,0,0,0.0378895754986801,0.96211042450132,0.96211042450132,0,1,1,1,0.96211042450132
"standard prompt","gpt-3.5-turbo-0125",25,53,0,0,1,1,0,0,1,0,1,1,0,0.994564961159343,0.00543503884065739,0.994564961159343,1,0,1,1,0.994564961159343
"standard prompt","gpt-3.5-turbo-0125",25,54,1,2,3,3,2,0,1,0,1,1,0,0.986987520573395,0.0130124794266049,0.986987520573395,1,0,1,1,0.986987520573395
"standard prompt","gpt-3.5-turbo-0125",25,55,0,0,1,1,0,0,1,1,0,0,1,0.996617880379775,0.0033821196202255,0.996617880379775,1,0,1,1,0.996617880379775
"standard prompt","gpt-3.5-turbo-0125",25,56,1,2,3,2,3,1,1,1,1,1,1,0.0618401032265539,0.938159896773446,0.938159896773446,0,1,1,1,0.938159896773446
"standard prompt","gpt-3.5-turbo-0125",25,57,0,0,1,1,0,0,1,0,1,1,0,0.993178660918042,0.00682133908195834,0.993178660918042,1,0,1,1,0.993178660918042
"standard prompt","gpt-3.5-turbo-0125",25,58,1,2,3,3,2,0,1,0,1,1,0,0.991369582772706,0.00863041722729373,0.991369582772706,1,0,1,1,0.991369582772706
"standard prompt","gpt-3.5-turbo-0125",25,59,0,0,1,1,0,0,1,0,0,0,0,0.995888503756453,0.00411149624354722,0.995888503756453,1,0,1,1,0.995888503756453
"standard prompt","gpt-3.5-turbo-0125",25,0,99,0,1,0,1,1,1,0,0,0,0,0.107677881669813,0.892322118330187,0.892322118330187,0,1,1,1,0.892322118330187
"standard prompt","gpt-3.5-turbo-0125",25,1,99,0,2,0,2,1,1,0,0,0,0,0.303250387383867,0.696749612616133,0.696749612616133,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",25,2,99,0,3,0,3,1,1,0,0,0,0,0.0169379004918505,0.98306209950815,0.98306209950815,0,1,1,1,0.98306209950815
"standard prompt","gpt-3.5-turbo-0125",25,3,99,1,2,1,2,0,0,0,0,0,0,0.915942842341269,0.0840571576587309,0.0840571576587309,1,0,1,1,0.915942842341269
"standard prompt","gpt-3.5-turbo-0125",25,4,99,1,3,1,3,1,1,0,0,0,0,0.301367518436592,0.698632481563408,0.698632481563408,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",25,5,99,2,3,2,3,1,1,0,0,0,0,0.10682314188229,0.89317685811771,0.89317685811771,0,1,1,1,0.89317685811771
"standard prompt","gpt-3.5-turbo-0125",25,0,99,0,1,1,0,0,1,0,0,0,0,0.986951728685025,0.0130482713149751,0.986951728685025,1,0,1,1,0.986951728685025
"standard prompt","gpt-3.5-turbo-0125",25,1,99,0,2,2,0,0,1,0,0,0,0,0.954485859221217,0.0455141407787833,0.954485859221217,0,0,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",25,2,99,0,3,3,0,0,1,0,0,0,0,0.998115865921326,0.00188413407867429,0.998115865921326,1,0,1,1,0.998115865921326
"standard prompt","gpt-3.5-turbo-0125",25,3,99,1,2,2,1,0,1,0,0,0,0,0.455821887902849,0.544178112097151,0.455821887902849,0,1,1,0,0.544178112097151
"standard prompt","gpt-3.5-turbo-0125",25,4,99,1,3,3,1,0,1,0,0,0,0,0.954872103010517,0.0451278969894826,0.954872103010517,1,1,0,NA,NA
"standard prompt","gpt-3.5-turbo-0125",25,5,99,2,3,3,2,0,1,0,0,0,0,0.987066192762178,0.012933807237822,0.987066192762178,1,0,1,1,0.987066192762178
"standard prompt","gpt-3.5-turbo-0125",26,0,1,2,3,3,2,0,1,1,1,1,1,0.751315611029677,0.248684388970323,0.751315611029677,1,0,1,1,0.751315611029677
